url,name,x1,x2,y1,y2
https://c5.staticflickr.com/9/8508/8498054780_f23134f710_o.jpg,Refrigerator,0.057,0.209,0.22,0.756
https://c5.staticflickr.com/9/8508/8498054780_f23134f710_o.jpg,Refrigerator,0.407,0.795,0.442,0.927
https://c4.staticflickr.com/6/5311/5844569538_2a770e374d_o.jpg,Refrigerator,0.088,0.442,0.203,1.0
https://c4.staticflickr.com/8/7420/10016831046_b494ec9553_o.jpg,Refrigerator,0.069,1.0,0.145,1.0
https://farm7.staticflickr.com/8383/8469207181_81c1fd6d3b_o.jpg,Refrigerator,0.422,0.911,0.466,0.934
https://farm7.staticflickr.com/8383/8469207181_81c1fd6d3b_o.jpg,Refrigerator,0.385,0.871,0.46,0.919
https://farm7.staticflickr.com/8383/8469207181_81c1fd6d3b_o.jpg,Refrigerator,0.514,0.659,0.269,0.51
https://farm7.staticflickr.com/8383/8469207181_81c1fd6d3b_o.jpg,Refrigerator,0.363,0.862,0.425,0.892
https://farm7.staticflickr.com/8383/8469207181_81c1fd6d3b_o.jpg,Refrigerator,0.392,0.826,0.48,0.98
https://farm4.staticflickr.com/7217/7386636336_36179f4e2e_o.jpg,Refrigerator,0.117,0.997,0.135,0.988
https://farm3.staticflickr.com/6150/6021146278_0a6908d72d_o.jpg,Refrigerator,0.109,0.437,0.658,1.0
https://c8.staticflickr.com/2/1058/1348827756_5bf3282056_o.jpg,Refrigerator,0.597,0.877,0.04,0.732
https://farm1.staticflickr.com/6101/6344202429_b511e241af_o.jpg,Refrigerator,0.272,0.442,0.45,0.636
https://farm1.staticflickr.com/6101/6344202429_b511e241af_o.jpg,Refrigerator,0.232,0.516,0.018,0.431
https://farm1.staticflickr.com/6101/6344202429_b511e241af_o.jpg,Refrigerator,0.275,0.443,0.474,0.646
https://farm1.staticflickr.com/6101/6344202429_b511e241af_o.jpg,Refrigerator,0.008,0.237,0.268,0.98
https://c4.staticflickr.com/1/42/113571530_34bca3305d_o.jpg,Refrigerator,0.01,0.995,0.003,0.985
https://c7.staticflickr.com/3/2869/11672700675_b8db5f7389_o.jpg,Refrigerator,0.498173,0.903801,0.0,1.0
https://c7.staticflickr.com/3/2869/11672700675_b8db5f7389_o.jpg,Refrigerator,0.051263,0.368969,0.001238,0.836291
https://c7.staticflickr.com/3/2869/11672700675_b8db5f7389_o.jpg,Refrigerator,0.05783,0.9997,9.3e-05,1.0
https://c7.staticflickr.com/3/2869/11672700675_b8db5f7389_o.jpg,Refrigerator,0.135866,0.367418,0.029568,1.0
https://farm6.staticflickr.com/1131/558083095_438b69fc53_o.jpg,Refrigerator,0.002,0.998,0.007,0.997
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.209588,1.0,0.272806,0.478855
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.000466,1.0,0.018759,0.980109
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.519606,0.645543,0.02189,0.278989
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.614731,0.79011,0.375396,0.745253
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.003581,1.0,0.016613,0.825263
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.769875,0.897387,0.431228,0.761756
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.0,0.225755,0.099452,0.612696
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.682721,0.861552,0.035475,0.16291
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.614177,0.795606,0.396991,0.749497
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.60332,0.907743,0.270115,0.74774
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.210864,0.350617,0.326713,0.386809
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.453369,0.60723,0.253072,0.34306
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.683396,0.856788,0.037081,0.168369
https://farm6.staticflickr.com/4010/4633877374_cf0ebdff8a_o.jpg,Refrigerator,0.532757,0.906256,0.272634,0.748965
https://farm7.staticflickr.com/3588/3351027171_9773162fb7_o.jpg,Refrigerator,0.023655,0.575111,0.475882,0.892892
https://farm7.staticflickr.com/3588/3351027171_9773162fb7_o.jpg,Refrigerator,0.353546,0.513369,0.586231,0.681162
https://farm7.staticflickr.com/3588/3351027171_9773162fb7_o.jpg,Refrigerator,0.0,0.109158,0.032037,0.481878
https://farm7.staticflickr.com/3588/3351027171_9773162fb7_o.jpg,Refrigerator,0.560105,0.96482,0.246725,0.847766
https://farm7.staticflickr.com/3588/3351027171_9773162fb7_o.jpg,Refrigerator,0.019919,0.57491,0.349495,0.89199
https://farm7.staticflickr.com/3588/3351027171_9773162fb7_o.jpg,Refrigerator,0.019574,0.569254,0.475799,0.892312
https://farm5.staticflickr.com/49/110308247_30cc0bfb42_o.jpg,Refrigerator,0.001,0.999,0.004,0.998
https://c4.staticflickr.com/6/5179/5462110113_778e38112a_o.jpg,Refrigerator,0.498,0.743,0.126,1.0
https://farm1.staticflickr.com/38/90667610_594b18d2af_o.jpg,Refrigerator,0.184,0.789,0.12,0.894
https://farm1.staticflickr.com/38/90667610_594b18d2af_o.jpg,Refrigerator,0.015,0.213,0.046,0.844
https://farm1.staticflickr.com/38/90667610_594b18d2af_o.jpg,Refrigerator,0.246,0.637,0.059,0.19
https://c5.staticflickr.com/9/8098/8468486785_e34baeffa3_o.jpg,Refrigerator,0.014,0.298,0.485,0.903
https://c5.staticflickr.com/9/8098/8468486785_e34baeffa3_o.jpg,Refrigerator,0.826,0.989,0.163,0.892
https://c5.staticflickr.com/9/8098/8468486785_e34baeffa3_o.jpg,Refrigerator,0.828,0.999,0.185,0.869
https://c5.staticflickr.com/9/8098/8468486785_e34baeffa3_o.jpg,Refrigerator,0.828,0.999,0.185,0.869
https://c5.staticflickr.com/9/8098/8468486785_e34baeffa3_o.jpg,Refrigerator,0.237,0.406,0.259,0.392
https://c7.staticflickr.com/4/3609/3665490676_6c76e2a7dc_o.jpg,Refrigerator,,,,
https://farm2.staticflickr.com/19/23396076_c79df774df_o.jpg,Refrigerator,0.534023,0.893259,0.086624,0.940765
https://farm2.staticflickr.com/19/23396076_c79df774df_o.jpg,Refrigerator,0.165467,0.89666,0.074692,1.0
https://c3.staticflickr.com/2/1415/826776688_7320f8b9f7_o.jpg,Refrigerator,0.138,0.755,0.007,0.803
https://c3.staticflickr.com/2/1415/826776688_7320f8b9f7_o.jpg,Refrigerator,0.117,0.76,0.0,0.731
https://c3.staticflickr.com/2/1415/826776688_7320f8b9f7_o.jpg,Refrigerator,0.118,0.832,0.04,0.82
https://c6.staticflickr.com/1/20/70259305_a07cc781fb_o.jpg,Refrigerator,0.10076,0.880116,0.034573,0.989541
https://farm8.staticflickr.com/6101/6241135771_12d59f466d_o.jpg,Refrigerator,0.19,0.351,0.7,0.983
https://farm8.staticflickr.com/6101/6241135771_12d59f466d_o.jpg,Refrigerator,0.195,0.349,0.723,0.972
https://farm8.staticflickr.com/6101/6241135771_12d59f466d_o.jpg,Refrigerator,0.0,1.0,0.014,0.947
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.444,0.639,0.595,0.754
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.648,0.816,0.299,0.435
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.458,0.644,0.524,0.751
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.444,0.639,0.595,0.754
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.651,0.808,0.3,0.445
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.444,0.639,0.595,0.754
https://c1.staticflickr.com/1/56/121422265_6a9021812c_o.jpg,Refrigerator,0.102,0.365,0.144,0.504
