url,name,x1,x2,y1,y2
https://farm7.staticflickr.com/1271/5189723995_342e32a72d_o.jpg,Desktop computer,,,,
https://c5.staticflickr.com/6/5574/15297573662_26b979d18a_o.jpg,Desktop computer,0.048565,0.536291,0.0,0.685287
https://c5.staticflickr.com/6/5574/15297573662_26b979d18a_o.jpg,Desktop computer,0.521714,0.999994,2e-06,0.489387
https://c5.staticflickr.com/6/5574/15297573662_26b979d18a_o.jpg,Desktop computer,0.86301,1.0,0.652485,0.936002
https://c5.staticflickr.com/6/5574/15297573662_26b979d18a_o.jpg,Desktop computer,0.0,0.883378,0.704609,1.0
https://farm8.staticflickr.com/5585/14725233739_be5e6c96d3_o.jpg,Desktop computer,0.075946,0.915537,0.100341,0.943978
https://farm8.staticflickr.com/5585/14725233739_be5e6c96d3_o.jpg,Desktop computer,0.074633,0.912839,0.103716,0.939246
https://farm5.staticflickr.com/6120/6380861817_4ca97e56bd_o.jpg,Desktop computer,,,,
https://c5.staticflickr.com/8/7300/9808874953_9c487baf62_o.jpg,Desktop computer,,,,
https://farm1.staticflickr.com/8696/17259918419_5b22030bb9_o.jpg,Desktop computer,0.034,0.866,0.041,1.0
https://farm1.staticflickr.com/8696/17259918419_5b22030bb9_o.jpg,Desktop computer,0.522,0.709,0.29,0.585
https://c8.staticflickr.com/4/3333/3180633732_417296d975_o.jpg,Desktop computer,0.513,0.7,0.495,0.751
https://c8.staticflickr.com/4/3333/3180633732_417296d975_o.jpg,Desktop computer,0.066,0.924,0.718,0.985
https://c8.staticflickr.com/4/3333/3180633732_417296d975_o.jpg,Desktop computer,0.0,0.999,0.07,1.0
https://c8.staticflickr.com/4/3407/3200625086_e55781aa34_o.jpg,Desktop computer,,,,
https://farm1.staticflickr.com/3559/3500324515_1e0ab284d5_o.jpg,Desktop computer,0.296,0.738,0.05,0.956
https://farm1.staticflickr.com/3559/3500324515_1e0ab284d5_o.jpg,Desktop computer,0.376,0.545,0.24,0.487
https://farm3.staticflickr.com/4150/5452286183_b580da4dbc_o.jpg,Desktop computer,0.599,0.947,0.055,0.708
https://farm3.staticflickr.com/4150/5452286183_b580da4dbc_o.jpg,Desktop computer,0.099,0.452,0.045,0.753
https://farm3.staticflickr.com/4150/5452286183_b580da4dbc_o.jpg,Desktop computer,0.12,0.47,0.679,0.971
https://c7.staticflickr.com/8/7075/7298405218_d8b081c537_o.jpg,Desktop computer,0.27,0.578,0.214,0.585
https://c7.staticflickr.com/8/7075/7298405218_d8b081c537_o.jpg,Desktop computer,0.281,0.558,0.225,0.472
https://farm8.staticflickr.com/7443/16302086887_38fa92189f_o.jpg,Desktop computer,0.607,0.973,0.247,0.826
https://farm8.staticflickr.com/7443/16302086887_38fa92189f_o.jpg,Desktop computer,0.595,0.997,0.663,0.993
https://c3.staticflickr.com/1/15/20061107_b3ddc16f80_o.jpg,Desktop computer,0.415,0.991,0.006,0.63
https://c6.staticflickr.com/1/27/61865270_7b23a50734_o.jpg,Desktop computer,0.342,0.72,0.705,0.841
https://c6.staticflickr.com/1/27/61865270_7b23a50734_o.jpg,Desktop computer,0.218,0.739,0.193,0.707
https://c6.staticflickr.com/1/27/61865270_7b23a50734_o.jpg,Desktop computer,0.014,1.0,0.422,0.978
https://c1.staticflickr.com/3/2456/3895157175_636b2972e8_o.jpg,Desktop computer,0.131,0.632,0.803,0.997
https://c1.staticflickr.com/3/2456/3895157175_636b2972e8_o.jpg,Desktop computer,0.704,0.809,0.879,0.993
https://farm7.staticflickr.com/45/136116646_c9b109f9b6_o.jpg,Desktop computer,,,,
https://farm2.staticflickr.com/7136/7532086160_df9efcfa70_o.jpg,Desktop computer,0.218,1.0,0.006,0.861
https://farm4.staticflickr.com/2425/4373052033_4f17cb9207_o.jpg,Desktop computer,0.207,0.481,0.291,0.819
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.36925,0.467372,0.178885,0.406948
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.738995,0.866736,0.09878,0.403441
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.565494,0.61876,0.115326,0.249921
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.475782,0.55428,0.143367,0.322827
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.508639,0.763533,0.192673,0.632954
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.060868,0.955177,0.001294,0.805125
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.116912,0.73762,0.207477,0.637756
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.060873,0.956787,0.000524,0.79457
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.20805,0.366447,0.220011,0.530327
https://c8.staticflickr.com/2/1194/1000062675_bf23f8d7c5_o.jpg,Desktop computer,0.0,1.0,0.000539,1.0
https://farm7.staticflickr.com/7373/9264140065_619c61e345_o.jpg,Desktop computer,0.424,0.814,0.225,0.644
https://c1.staticflickr.com/3/2518/3722888550_c85f25f012_o.jpg,Desktop computer,,,,
https://c6.staticflickr.com/9/8494/8374815196_77e6ee97c7_o.jpg,Desktop computer,0.417,0.754,0.029,0.386
https://c6.staticflickr.com/9/8494/8374815196_77e6ee97c7_o.jpg,Desktop computer,0.034,0.944,0.256,0.985
https://c6.staticflickr.com/9/8494/8374815196_77e6ee97c7_o.jpg,Desktop computer,0.016,0.966,0.211,0.973
https://farm7.staticflickr.com/26/53838775_3d7eb0c465_o.jpg,Desktop computer,0.0,0.837,0.0,1.0
https://farm7.staticflickr.com/26/53838775_3d7eb0c465_o.jpg,Desktop computer,0.0,0.737,0.414,1.0
https://farm2.staticflickr.com/2005/2378424870_0ed8c47024_o.jpg,Desktop computer,,,,
https://c5.staticflickr.com/3/2776/4329714394_9e2a8fb499_o.jpg,Desktop computer,0.047846,0.953954,0.032004,1.0
https://farm6.staticflickr.com/4126/5016583246_42e4f2aa11_o.jpg,Desktop computer,,,,
https://farm1.staticflickr.com/2895/14076524544_aa81e285f3_o.jpg,Desktop computer,,,,
https://c7.staticflickr.com/6/5306/5603022511_5cf9e8fff6_o.jpg,Desktop computer,0.409,0.596,0.383,0.568
https://c7.staticflickr.com/6/5306/5603022511_5cf9e8fff6_o.jpg,Desktop computer,0.405,0.604,0.381,0.598
https://c7.staticflickr.com/6/5306/5603022511_5cf9e8fff6_o.jpg,Desktop computer,0.008,0.593,0.599,0.997
https://farm1.staticflickr.com/8360/8333433717_dc82c58ab8_o.jpg,Desktop computer,0.005,0.573,0.339,0.732
https://c1.staticflickr.com/6/5264/5751400250_93af0d9951_o.jpg,Desktop computer,,,,
