url,name,x1,x2,y1,y2
https://farm8.staticflickr.com/3081/3179267871_d21e1920c3_o.jpg,Coffeemaker,0.841967,1.0,0.690148,0.91697
https://farm8.staticflickr.com/3081/3179267871_d21e1920c3_o.jpg,Coffeemaker,0.329286,0.45855,0.724351,0.836759
https://farm8.staticflickr.com/3081/3179267871_d21e1920c3_o.jpg,Coffeemaker,0.187501,0.656356,0.199632,0.959389
https://c1.staticflickr.com/9/8481/8221665061_605d400d57_o.jpg,Coffeemaker,0.223021,0.772229,0.013095,0.990664
https://farm8.staticflickr.com/431/19030976846_eebba9f796_o.jpg,Coffeemaker,0.227,0.674,0.614,0.994
https://farm8.staticflickr.com/431/19030976846_eebba9f796_o.jpg,Coffeemaker,0.181,0.678,0.63,1.0
https://farm8.staticflickr.com/431/19030976846_eebba9f796_o.jpg,Coffeemaker,0.208,0.287,0.387,0.669
https://farm4.staticflickr.com/7433/12889456785_46ee7921ed_o.jpg,Coffeemaker,0.13,0.411,0.303,0.817
https://farm4.staticflickr.com/7433/12889456785_46ee7921ed_o.jpg,Coffeemaker,0.788,0.905,0.277,0.492
https://c7.staticflickr.com/4/3210/2759778191_f5dfd6f87f_o.jpg,Coffeemaker,0.15563,0.766041,0.106286,0.87008
https://c7.staticflickr.com/4/3210/2759778191_f5dfd6f87f_o.jpg,Coffeemaker,0.0,0.894783,0.574567,1.0
https://c8.staticflickr.com/9/8146/7565505706_862ec2ae5e_o.jpg,Coffeemaker,0.386,0.669,0.038,0.974
https://c4.staticflickr.com/8/7545/15863478259_60428bf7b6_o.jpg,Coffeemaker,0.096718,0.854569,0.0,1.0
https://c4.staticflickr.com/8/7545/15863478259_60428bf7b6_o.jpg,Coffeemaker,0.290587,0.844804,0.095725,1.0
https://farm1.staticflickr.com/5657/20344260540_d20ffe6aec_o.jpg,Coffeemaker,0.045,0.98,0.07,0.992
https://c4.staticflickr.com/1/64/228866314_df257a232e_o.jpg,Coffeemaker,0.446064,0.621103,0.693669,0.859813
https://c4.staticflickr.com/1/64/228866314_df257a232e_o.jpg,Coffeemaker,0.0,0.211261,0.702154,0.941874
https://c4.staticflickr.com/1/64/228866314_df257a232e_o.jpg,Coffeemaker,0.0,0.257674,0.801226,1.0
https://c4.staticflickr.com/1/64/228866314_df257a232e_o.jpg,Coffeemaker,0.000389,0.981226,0.000124,0.999749
https://c4.staticflickr.com/1/64/228866314_df257a232e_o.jpg,Coffeemaker,0.445135,0.621103,0.69442,0.85928
https://c4.staticflickr.com/1/64/228866314_df257a232e_o.jpg,Coffeemaker,0.132136,0.983929,0.000787,0.90234
https://farm3.staticflickr.com/4075/4848918456_08dcc797f2_o.jpg,Coffeemaker,0.084,0.942,0.076,0.97
https://farm3.staticflickr.com/4075/4848918456_08dcc797f2_o.jpg,Coffeemaker,0.23,0.684,0.714,0.984
https://c1.staticflickr.com/3/2414/2294690862_129203cf1d_o.jpg,Coffeemaker,0.276223,0.873768,0.024545,0.999901
https://c1.staticflickr.com/9/8221/8438583683_bd67f0b451_o.jpg,Coffeemaker,0.126,0.765,0.123,0.96
https://c8.staticflickr.com/1/139/324815867_e04aab0820_o.jpg,Coffeemaker,0.703,0.927,0.03,0.502
https://c8.staticflickr.com/1/139/324815867_e04aab0820_o.jpg,Coffeemaker,0.686,0.89,0.03,0.531
https://c8.staticflickr.com/1/139/324815867_e04aab0820_o.jpg,Coffeemaker,0.681,0.922,0.043,0.534
https://c8.staticflickr.com/5/4083/4833289762_24157af01f_o.jpg,Coffeemaker,0.374,0.967,0.19,0.943
https://c8.staticflickr.com/5/4083/4833289762_24157af01f_o.jpg,Coffeemaker,0.598,0.77,0.383,0.567
https://farm3.staticflickr.com/6185/6100000678_13135af0ba_o.jpg,Coffeemaker,,,,
https://c7.staticflickr.com/8/7632/16888977167_d9f9246d12_o.jpg,Coffeemaker,0.08408,0.999396,0.000604,1.0
https://farm4.staticflickr.com/3616/3660832346_39ae466b52_o.jpg,Coffeemaker,0.009287,0.951456,0.024165,0.984526
https://farm7.staticflickr.com/5693/20647017638_f81397e265_o.jpg,Coffeemaker,0.134,0.413,0.376,0.565
https://farm7.staticflickr.com/5693/20647017638_f81397e265_o.jpg,Coffeemaker,0.148,0.421,0.376,0.565
https://farm7.staticflickr.com/5693/20647017638_f81397e265_o.jpg,Coffeemaker,0.373,0.637,0.52,0.646
