url,name,x1,x2,y1,y2
https://farm1.staticflickr.com/4147/4976881799_96116bd30e_o.jpg,Pen,,,,
https://farm3.staticflickr.com/8260/8648910863_6fbcf88097_o.jpg,Pen,,,,
https://c6.staticflickr.com/8/7121/7686954294_23405560cf_o.jpg,Pen,0.296565,1.0,0.560223,0.828763
https://c4.staticflickr.com/1/43/79553197_a8f45bd7bf_o.jpg,Pen,,,,
https://farm1.staticflickr.com/5291/5570255035_1af4c8720e_o.jpg,Pen,0.745,0.984,0.213,0.819
https://farm3.staticflickr.com/8472/8355746462_9450702d6e_o.jpg,Pen,,,,
https://farm6.staticflickr.com/5150/5595746798_43854f3f95_o.jpg,Pen,0.128,0.992,0.18,0.461
https://farm6.staticflickr.com/5150/5595746798_43854f3f95_o.jpg,Pen,0.128,0.992,0.18,0.461
https://c1.staticflickr.com/9/8670/16522329707_58de3cc355_o.jpg,Pen,,,,
https://farm3.staticflickr.com/3693/10812309424_d7429b7126_o.jpg,Pen,0.358,0.737,0.209,0.962
https://farm3.staticflickr.com/3693/10812309424_d7429b7126_o.jpg,Pen,0.328,0.736,0.163,0.994
https://c3.staticflickr.com/8/7383/16323988689_b9bf88a07a_o.jpg,Pen,0.049,0.207,0.736,0.978
https://c3.staticflickr.com/8/7383/16323988689_b9bf88a07a_o.jpg,Pen,0.488,0.769,0.463,0.821
https://c3.staticflickr.com/8/7383/16323988689_b9bf88a07a_o.jpg,Pen,0.474,0.771,0.461,0.834
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.036186,0.949918,0.042911,0.963233
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.23437,0.4146,0.090684,0.92814
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.553657,0.766514,0.046361,0.939803
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.445674,0.51326,0.098848,0.952633
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.036186,0.949918,0.042911,0.963233
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.23437,0.4146,0.090684,0.92814
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.553657,0.766514,0.046361,0.939803
https://farm3.staticflickr.com/7160/6638166273_281fb3af32_o.jpg,Pen,0.445674,0.51326,0.098848,0.952633
https://farm8.staticflickr.com/3105/2363587448_9c7c371165_o.jpg,Pen,,,,
https://c6.staticflickr.com/4/3382/3543415163_82e80b2efc_o.jpg,Pen,0.091,0.991,0.298,0.611
https://c6.staticflickr.com/4/3382/3543415163_82e80b2efc_o.jpg,Pen,0.091,0.991,0.298,0.611
https://c1.staticflickr.com/8/7361/9306967366_3367f1fd8c_o.jpg,Pen,0.773,0.984,0.275,0.913
https://c1.staticflickr.com/8/7361/9306967366_3367f1fd8c_o.jpg,Pen,0.136,0.733,0.272,0.938
https://farm6.staticflickr.com/5012/5446094760_86e280f299_o.jpg,Pen,0.16,0.412,0.064,0.527
https://c1.staticflickr.com/4/3076/3154841718_cf6145b441_o.jpg,Pen,0.237872,1.0,0.004289,0.416874
https://c1.staticflickr.com/4/3076/3154841718_cf6145b441_o.jpg,Pen,0.237872,1.0,0.004289,0.416874
https://c6.staticflickr.com/5/4040/4644757705_3a70a14420_o.jpg,Pen,0.772,0.995,0.49,0.813
https://c4.staticflickr.com/4/3928/15273047497_7bf1d4141a_o.jpg,Pen,0.122,0.836,0.291,0.95
https://c4.staticflickr.com/4/3928/15273047497_7bf1d4141a_o.jpg,Pen,0.146,0.838,0.218,0.942
https://farm5.staticflickr.com/3163/2465075068_aa68a16671_o.jpg,Pen,,,,
https://farm3.staticflickr.com/7511/15723284121_895b0f6cac_o.jpg,Pen,0.167,0.718,0.831,0.904
https://c6.staticflickr.com/6/5730/21566628246_b1190da729_o.jpg,Pen,0.185783,0.766584,0.294473,0.916849
https://c6.staticflickr.com/6/5730/21566628246_b1190da729_o.jpg,Pen,0.089864,0.85494,0.072661,0.915296
https://c5.staticflickr.com/1/567/21480077432_7532272a39_o.jpg,Pen,0.186,0.759,0.079,0.829
https://c5.staticflickr.com/1/567/21480077432_7532272a39_o.jpg,Pen,0.153,0.797,0.025,0.884
https://c5.staticflickr.com/1/567/21480077432_7532272a39_o.jpg,Pen,0.186,0.759,0.079,0.829
https://c5.staticflickr.com/1/567/21480077432_7532272a39_o.jpg,Pen,0.153,0.797,0.025,0.884
https://c7.staticflickr.com/6/5539/10812330153_cb68a612b6_o.jpg,Pen,0.132,1.0,0.336,0.59
https://c7.staticflickr.com/6/5539/10812330153_cb68a612b6_o.jpg,Pen,0.132,1.0,0.336,0.59
https://farm4.staticflickr.com/8633/16652426161_02e1a2e573_o.jpg,Pen,0.003057,0.360813,0.246207,0.674826
https://farm4.staticflickr.com/8633/16652426161_02e1a2e573_o.jpg,Pen,0.474215,0.888562,0.0,0.219377
https://farm4.staticflickr.com/8633/16652426161_02e1a2e573_o.jpg,Pen,0.003057,0.360813,0.246207,0.674826
https://farm4.staticflickr.com/8633/16652426161_02e1a2e573_o.jpg,Pen,0.474215,0.888562,0.0,0.219377
https://c2.staticflickr.com/6/5345/8949369541_ee1bf65122_o.jpg,Pen,,,,
https://c7.staticflickr.com/4/3737/12480016955_c86b8c27b3_o.jpg,Pen,,,,
https://c7.staticflickr.com/9/8169/7892592844_f646042c6a_o.jpg,Pen,,,,
https://c4.staticflickr.com/5/4128/5026068683_ddb9abba0c_o.jpg,Pen,,,,
https://farm5.staticflickr.com/2833/8776568189_e7a6d4cf8e_o.jpg,Pen,,,,
https://c6.staticflickr.com/8/7169/6695366247_813eab377c_o.jpg,Pen,,,,
https://c3.staticflickr.com/4/3783/12390190223_e884ebe5d8_o.jpg,Pen,0.002767,0.845584,0.32795,0.631418
https://c3.staticflickr.com/4/3783/12390190223_e884ebe5d8_o.jpg,Pen,0.013097,0.949789,0.430645,0.778237
https://c3.staticflickr.com/4/3783/12390190223_e884ebe5d8_o.jpg,Pen,0.0,0.951268,0.324293,0.774483
https://c3.staticflickr.com/4/3783/12390190223_e884ebe5d8_o.jpg,Pen,0.002767,0.845584,0.32795,0.631418
https://c3.staticflickr.com/4/3783/12390190223_e884ebe5d8_o.jpg,Pen,0.013097,0.949789,0.430645,0.778237
https://c3.staticflickr.com/4/3783/12390190223_e884ebe5d8_o.jpg,Pen,0.0,0.951268,0.324293,0.774483
https://c5.staticflickr.com/1/25/98718673_49ff95fba6_o.jpg,Pen,0.365,0.867,0.088,0.608
https://c2.staticflickr.com/6/5481/9167301056_dd5a430628_o.jpg,Pen,,,,
https://c2.staticflickr.com/5/4090/5018023516_19847d6152_o.jpg,Pen,0.035,0.513,0.204,0.91
https://farm2.staticflickr.com/166/393189254_ac300c480b_o.jpg,Pen,0.122563,0.956063,0.182535,0.739258
https://c3.staticflickr.com/4/3447/3902350590_1444cbc290_o.jpg,Pen,,,,
https://farm2.staticflickr.com/2161/2279131432_a1f4dfa2f4_o.jpg,Pen,0.080843,0.769836,0.518266,0.817887
https://c1.staticflickr.com/4/3712/10978328813_6faf9e8da2_o.jpg,Pen,,,,
https://farm7.staticflickr.com/7430/10403001076_ba275fa38b_o.jpg,Pen,,,,
https://farm3.staticflickr.com/4026/4563720850_a020b02321_o.jpg,Pen,0.017,0.532,0.146,0.573
https://farm3.staticflickr.com/4026/4563720850_a020b02321_o.jpg,Pen,0.017,0.532,0.146,0.573
https://farm4.staticflickr.com/7401/12345862423_cbb562e191_o.jpg,Pen,0.029,0.83,0.397,0.627
https://farm7.staticflickr.com/5221/5624141696_260bd64f15_o.jpg,Pen,,,,
https://c6.staticflickr.com/8/7051/6968146739_8430f00ed1_o.jpg,Pen,,,,
https://c7.staticflickr.com/1/62/204287742_273ab0fe4a_o.jpg,Pen,0.756,0.879,0.333,0.476
https://c7.staticflickr.com/1/62/204287742_273ab0fe4a_o.jpg,Pen,0.41,1.0,0.557,0.999
https://c7.staticflickr.com/1/62/204287742_273ab0fe4a_o.jpg,Pen,0.136,1.0,0.088,0.981
https://c8.staticflickr.com/6/5467/7081978319_90b80a95ca_o.jpg,Pen,0.525,0.629,0.284,0.512
https://c1.staticflickr.com/5/4043/4405690629_df1e17262a_o.jpg,Pen,,,,
https://c5.staticflickr.com/4/3679/8776570743_d827b1df7d_o.jpg,Pen,,,,
https://c8.staticflickr.com/8/7446/12134977656_3e56035695_o.jpg,Pen,,,,
https://farm6.staticflickr.com/5149/5563052932_c287e51b38_o.jpg,Pen,,,,
https://c7.staticflickr.com/3/2630/4254335379_aa4027dcaa_o.jpg,Pen,,,,
https://farm8.staticflickr.com/2770/4445747241_8e8cd85dcb_o.jpg,Pen,0.039,0.126,0.012,0.272
https://farm8.staticflickr.com/2770/4445747241_8e8cd85dcb_o.jpg,Pen,0.116,0.418,0.293,0.751
https://c7.staticflickr.com/8/7186/6861970163_75dd5e52d2_o.jpg,Pen,,,,
https://c8.staticflickr.com/4/3894/19324805332_2aa3d4c279_o.jpg,Pen,0.69,0.986,0.13,0.781
https://farm5.staticflickr.com/4037/4543063042_f74bdb496d_o.jpg,Pen,0.29,0.74,0.315,0.88
https://farm1.staticflickr.com/8112/8563784218_c157b4b99a_o.jpg,Pen,,,,
https://c2.staticflickr.com/1/267/19817499628_8f25835c75_o.jpg,Pen,,,,
https://farm3.staticflickr.com/7256/7142232415_1bfd5dc07f_o.jpg,Pen,,,,
https://farm6.staticflickr.com/3928/15443999105_f31f77817d_o.jpg,Pen,0.136186,0.865343,0.078963,0.929805
https://farm6.staticflickr.com/3928/15443999105_f31f77817d_o.jpg,Pen,0.42616,0.999995,0.281041,1.0
https://farm6.staticflickr.com/3928/15443999105_f31f77817d_o.jpg,Pen,0.136186,0.865343,0.078963,0.929805
https://farm6.staticflickr.com/3928/15443999105_f31f77817d_o.jpg,Pen,0.42616,0.999995,0.281041,1.0
https://c4.staticflickr.com/1/124/423731203_e17b79bb97_o.jpg,Pen,2e-06,1.0,0.0,1.0
https://c4.staticflickr.com/1/124/423731203_e17b79bb97_o.jpg,Pen,0.0,0.640942,0.141874,0.999995
https://c4.staticflickr.com/1/124/423731203_e17b79bb97_o.jpg,Pen,2e-06,1.0,0.0,1.0
https://c4.staticflickr.com/1/124/423731203_e17b79bb97_o.jpg,Pen,0.0,0.640942,0.141874,0.999995
