url,name,x1,x2,y1,y2
https://farm4.staticflickr.com/1264/5170723200_a4f1bac4e7_o.jpg,Wall clock,0.37,0.719,0.374,0.819
https://farm3.staticflickr.com/5201/5323362995_395b23fc68_o.jpg,Wall clock,0.018767,0.479934,0.037049,0.961854
https://farm2.staticflickr.com/2728/4048773606_9d75581d0b_o.jpg,Wall clock,0.146,0.862,0.0,0.992
https://farm1.staticflickr.com/8448/7783968748_67502b271f_o.jpg,Wall clock,,,,
https://farm8.staticflickr.com/3166/2575238806_672d201f64_o.jpg,Wall clock,0.467,0.958,0.233,0.604
https://farm8.staticflickr.com/3166/2575238806_672d201f64_o.jpg,Wall clock,0.456,0.899,0.219,0.6
https://farm4.staticflickr.com/3559/3411820912_39da7f5c7a_o.jpg,Wall clock,0.881,0.984,0.492,0.632
https://farm4.staticflickr.com/3559/3411820912_39da7f5c7a_o.jpg,Wall clock,0.048,0.71,0.084,0.648
https://farm7.staticflickr.com/4127/5065362883_bd20f0d7d7_o.jpg,Wall clock,0.063,0.941,0.021,0.961
https://c5.staticflickr.com/1/87/258444016_174262185a_o.jpg,Wall clock,0.004,0.249,0.295,0.713
https://c5.staticflickr.com/1/87/258444016_174262185a_o.jpg,Wall clock,0.328,0.924,0.623,0.996
https://farm1.staticflickr.com/7190/6976335759_236e5275c1_o.jpg,Wall clock,0.012,0.986,0.063,0.97
https://c5.staticflickr.com/8/7465/15809772736_827c1e2b72_o.jpg,Wall clock,0.516,0.628,0.443,0.595
https://c5.staticflickr.com/8/7465/15809772736_827c1e2b72_o.jpg,Wall clock,0.521,0.643,0.668,0.88
https://c3.staticflickr.com/4/3023/2759730957_948fe719b5_o.jpg,Wall clock,0.0,1.0,0.032506,0.999983
https://c3.staticflickr.com/4/3023/2759730957_948fe719b5_o.jpg,Wall clock,0.0,0.999881,0.032147,0.998723
https://farm7.staticflickr.com/27/51511616_08f0eb6a3a_o.jpg,Wall clock,0.07,0.155,0.541,0.68
https://farm7.staticflickr.com/27/51511616_08f0eb6a3a_o.jpg,Wall clock,0.0,0.984,0.03,0.98
https://farm7.staticflickr.com/27/51511616_08f0eb6a3a_o.jpg,Wall clock,0.065,0.181,0.518,0.696
https://farm7.staticflickr.com/27/51511616_08f0eb6a3a_o.jpg,Wall clock,0.07,0.181,0.519,0.69
https://farm7.staticflickr.com/7032/6696194571_35a0260588_o.jpg,Wall clock,,,,
https://farm8.staticflickr.com/5554/18866248811_813f9259f9_o.jpg,Wall clock,0.119,0.872,0.066,0.953
https://c6.staticflickr.com/9/8589/16143382896_c21b026d3e_o.jpg,Wall clock,0.672,0.879,0.029,0.322
https://c6.staticflickr.com/9/8589/16143382896_c21b026d3e_o.jpg,Wall clock,0.67,0.902,0.051,0.296
https://farm2.staticflickr.com/1133/4621820943_d5c2b48c18_o.jpg,Wall clock,0.073935,0.909357,0.033612,0.966388
https://farm4.staticflickr.com/8408/8698807277_94d45812e5_o.jpg,Wall clock,0.339,0.645,0.655,0.826
https://c7.staticflickr.com/3/2638/4161032453_16f2d66b02_o.jpg,Wall clock,0.39,0.565,0.228,0.47
https://c7.staticflickr.com/3/2638/4161032453_16f2d66b02_o.jpg,Wall clock,0.395,0.548,0.245,0.481
https://c7.staticflickr.com/3/2638/4161032453_16f2d66b02_o.jpg,Wall clock,0.385,0.581,0.221,0.485
https://farm1.staticflickr.com/6231/7030132285_768fc64403_o.jpg,Wall clock,0.311,0.652,0.279,0.717
https://farm1.staticflickr.com/2590/5842789719_c1c500b9a2_o.jpg,Wall clock,0.129,0.466,0.15,0.864
https://c8.staticflickr.com/1/142/374380773_01648b09fc_o.jpg,Wall clock,0.598,0.772,0.319,0.537
https://c8.staticflickr.com/1/142/374380773_01648b09fc_o.jpg,Wall clock,0.599,0.786,0.311,0.543
https://farm6.staticflickr.com/2710/4468296467_815174afc4_o.jpg,Wall clock,0.027,0.973,0.062,0.972
https://farm7.staticflickr.com/5256/5469555454_b2d64c119b_o.jpg,Wall clock,0.33,0.694,0.425,0.643
https://farm7.staticflickr.com/77/172408441_53510dc950_o.jpg,Wall clock,0.14,0.466,0.235,0.784
https://farm1.staticflickr.com/7497/15687265618_c8c1bf8445_o.jpg,Wall clock,0.293,0.769,0.338,0.649
https://c3.staticflickr.com/5/4061/4464852103_c7447b5496_o.jpg,Wall clock,0.38,0.608,0.492,0.749
https://farm1.staticflickr.com/7397/10547414786_f44a121fa5_o.jpg,Wall clock,0.072,0.771,0.147,0.848
https://c8.staticflickr.com/1/76/189448261_e9ae5ad6e7_o.jpg,Wall clock,0.18,0.868,0.103,0.924
https://c1.staticflickr.com/2/1326/1024027256_b456bd5bea_o.jpg,Wall clock,0.263,0.434,0.28,0.602
https://c7.staticflickr.com/1/46/138059884_b010819608_o.jpg,Wall clock,0.31351,0.629837,0.0,0.93837
https://c6.staticflickr.com/3/2156/2360402231_a74b1c7961_o.jpg,Wall clock,,,,
https://farm3.staticflickr.com/3126/3162973534_78183700a3_o.jpg,Wall clock,0.834,0.987,0.477,0.771
https://farm3.staticflickr.com/3126/3162973534_78183700a3_o.jpg,Wall clock,0.201,0.452,0.157,0.621
https://farm3.staticflickr.com/3126/3162973534_78183700a3_o.jpg,Wall clock,0.027,0.639,0.507,0.994
https://farm3.staticflickr.com/3126/3162973534_78183700a3_o.jpg,Wall clock,0.028,0.664,0.145,0.966
https://farm6.staticflickr.com/3438/3886579525_671f6acd17_o.jpg,Wall clock,,,,
https://c3.staticflickr.com/5/4154/5036544680_0170b524b7_o.jpg,Wall clock,0.259,0.631,0.173,0.904
https://farm8.staticflickr.com/3929/15228911309_54a5ee60d8_o.jpg,Wall clock,0.00025,0.999994,6e-06,1.0
https://c1.staticflickr.com/3/2588/5856575099_b36573b89b_o.jpg,Wall clock,0.109,0.949,0.0,0.962
https://farm5.staticflickr.com/7178/6910602920_999af6a47b_o.jpg,Wall clock,0.251,0.725,0.232,0.796
https://c3.staticflickr.com/3/2043/1787142391_766bdbfdb1_o.jpg,Wall clock,0.23583,0.947614,0.000179,1.0
https://c3.staticflickr.com/3/2043/1787142391_766bdbfdb1_o.jpg,Wall clock,0.0,0.321511,0.408473,0.999231
https://c3.staticflickr.com/3/2043/1787142391_766bdbfdb1_o.jpg,Wall clock,0.0,0.322509,0.402702,1.0
https://c3.staticflickr.com/3/2043/1787142391_766bdbfdb1_o.jpg,Wall clock,0.000313,0.191019,0.707826,0.999728
https://farm8.staticflickr.com/47/191817905_f2ad112929_o.jpg,Wall clock,0.297,0.575,0.475,0.739
https://farm8.staticflickr.com/47/191817905_f2ad112929_o.jpg,Wall clock,0.455,0.616,0.053,0.323
https://farm7.staticflickr.com/5162/14040224943_07fedbbef4_o.jpg,Wall clock,0.492,0.636,0.318,0.49
https://farm7.staticflickr.com/5162/14040224943_07fedbbef4_o.jpg,Wall clock,0.0,0.981,0.013,0.955
https://farm4.staticflickr.com/3177/2370818938_b29a8144bb_o.jpg,Wall clock,,,,
https://farm8.staticflickr.com/8500/8295861631_3a67af61c1_o.jpg,Wall clock,0.036,0.969,0.028,0.974
https://farm8.staticflickr.com/8500/8295861631_3a67af61c1_o.jpg,Wall clock,0.164,0.912,0.115,0.948
https://farm8.staticflickr.com/5007/5279837104_a5bb71e178_o.jpg,Wall clock,,,,
https://c6.staticflickr.com/8/7346/8716528829_2561210021_o.jpg,Wall clock,0.467,0.69,0.506,0.857
https://c6.staticflickr.com/8/7346/8716528829_2561210021_o.jpg,Wall clock,0.467,0.698,0.513,0.873
