url,name,x1,x2,y1,y2
https://c5.staticflickr.com/4/3219/2322615704_9f5b522661_o.jpg,Toaster,0.070258,0.931414,0.04231,0.959615
https://c1.staticflickr.com/3/2889/11096165575_95a3d24e04_o.jpg,Toaster,0.29,0.944,0.041,0.703
https://c6.staticflickr.com/8/7450/11345299326_07799d87fa_o.jpg,Toaster,0.024,0.974,0.027,0.963
https://c7.staticflickr.com/3/2292/2049251351_c35e7f5ae6_o.jpg,Toaster,0.261,0.673,0.376,0.848
https://c5.staticflickr.com/3/2252/1696443624_a6d09a1816_o.jpg,Toaster,0.064,0.849,0.012,0.958
https://c5.staticflickr.com/3/2252/1696443624_a6d09a1816_o.jpg,Toaster,0.113,0.779,0.07,0.9
https://c3.staticflickr.com/9/8670/15706669508_cb2d68dabe_o.jpg,Toaster,0.004,0.225,0.491,0.945
https://c3.staticflickr.com/9/8670/15706669508_cb2d68dabe_o.jpg,Toaster,0.194,0.412,0.615,0.779
https://c3.staticflickr.com/9/8670/15706669508_cb2d68dabe_o.jpg,Toaster,0.417,0.547,0.54,0.72
https://c4.staticflickr.com/5/4025/4665751506_579eea426b_o.jpg,Toaster,0.478871,0.680229,0.05522,0.319962
https://c4.staticflickr.com/5/4025/4665751506_579eea426b_o.jpg,Toaster,0.119614,0.850306,0.194031,0.846675
https://c4.staticflickr.com/5/4025/4665751506_579eea426b_o.jpg,Toaster,0.116221,0.853024,0.183201,0.853006
https://c4.staticflickr.com/5/4025/4665751506_579eea426b_o.jpg,Toaster,0.284704,0.497569,0.07483,0.319962
https://farm7.staticflickr.com/250/456124655_3bd54db0c4_o.jpg,Toaster,0.39,0.998,0.218,0.745
https://c6.staticflickr.com/7/6012/5926562644_d68cc61ec9_o.jpg,Toaster,0.197,0.62,0.28,0.962
https://farm1.staticflickr.com/2560/3852464078_7699f52267_o.jpg,Toaster,0.05,0.241,0.659,0.916
https://farm3.staticflickr.com/3702/13370514293_fc7d7d98fd_o.jpg,Toaster,0.006,0.583,0.0,0.972
https://farm3.staticflickr.com/3702/13370514293_fc7d7d98fd_o.jpg,Toaster,0.011,0.648,0.004,0.965
https://farm3.staticflickr.com/3702/13370514293_fc7d7d98fd_o.jpg,Toaster,0.551,0.759,0.07,0.192
https://c5.staticflickr.com/9/8838/17976212668_6df70094ef_o.jpg,Toaster,0.231,0.777,0.051,0.505
https://c5.staticflickr.com/9/8838/17976212668_6df70094ef_o.jpg,Toaster,0.246,0.817,0.026,0.517
https://c3.staticflickr.com/6/5015/5477715205_422a4210da_o.jpg,Toaster,0.006,0.17,0.55,0.949
https://c3.staticflickr.com/6/5015/5477715205_422a4210da_o.jpg,Toaster,0.216,0.874,0.207,0.97
https://c5.staticflickr.com/4/3741/19787188304_213e9e0606_o.jpg,Toaster,0.338,0.983,0.346,0.98
https://farm2.staticflickr.com/5004/5290165958_9e6f4323ac_o.jpg,Toaster,0.124,0.508,0.22,0.724
https://c6.staticflickr.com/6/5054/5543736519_6d28661f46_o.jpg,Toaster,0.414606,1.0,0.0,0.519658
https://c6.staticflickr.com/6/5054/5543736519_6d28661f46_o.jpg,Toaster,0.0,1.0,2.2E-5,1.0
https://c6.staticflickr.com/6/5054/5543736519_6d28661f46_o.jpg,Toaster,0.0,0.355155,0.07471,0.999933
https://c6.staticflickr.com/6/5054/5543736519_6d28661f46_o.jpg,Toaster,0.0,1.0,1.64E-4,1.0
https://c6.staticflickr.com/6/5054/5543736519_6d28661f46_o.jpg,Toaster,0.629328,0.962857,0.512763,0.733981
https://farm1.staticflickr.com/5501/14027578430_de4436b1c7_o.jpg,Toaster,,,,
https://c3.staticflickr.com/5/4061/5137601004_ab3b8b1d8a_o.jpg,Toaster,0.068,0.49,0.578,0.817
https://c3.staticflickr.com/5/4061/5137601004_ab3b8b1d8a_o.jpg,Toaster,0.331,0.922,0.291,0.931
https://c7.staticflickr.com/9/8228/8567460946_e1316c60e7_o.jpg,Toaster,0.273,0.918,0.178,0.616
https://farm5.staticflickr.com/6005/5997807974_708c7602a0_o.jpg,Toaster,0.109898,0.820553,0.011899,0.80264
https://farm5.staticflickr.com/6005/5997807974_708c7602a0_o.jpg,Toaster,0.108488,0.820327,0.0,0.786728
https://farm5.staticflickr.com/6005/5997807974_708c7602a0_o.jpg,Toaster,0.777223,0.999775,4.3E-5,0.144304
https://farm5.staticflickr.com/6005/5997807974_708c7602a0_o.jpg,Toaster,0.108742,0.820727,0.012,0.410702
https://farm5.staticflickr.com/6005/5997807974_708c7602a0_o.jpg,Toaster,0.776655,1.0,0.0,0.147016
https://c2.staticflickr.com/1/211/483846277_88d3442968_o.jpg,Toaster,,,,
https://farm2.staticflickr.com/7211/13354740134_9a9e9c3476_o.jpg,Toaster,0.672,1.0,0.417,0.903
https://c1.staticflickr.com/3/2757/4135331348_b00e1cf197_o.jpg,Toaster,0.748,0.996,0.055,0.402
https://c1.staticflickr.com/3/2757/4135331348_b00e1cf197_o.jpg,Toaster,0.749,0.977,0.041,0.53
https://c1.staticflickr.com/3/2757/4135331348_b00e1cf197_o.jpg,Toaster,0.275,0.933,0.236,0.989
https://c4.staticflickr.com/8/7156/6771342125_22a4b1dbdb_o.jpg,Toaster,0.036,0.583,0.283,0.983
https://c4.staticflickr.com/8/7156/6771342125_22a4b1dbdb_o.jpg,Toaster,0.397,0.706,0.825,0.99
https://farm1.staticflickr.com/154/370360320_b7a5736cd7_o.jpg,Toaster,0.091,0.81,0.038,0.784
https://c1.staticflickr.com/4/3528/3995392185_12e4cff459_o.jpg,Toaster,0.424,0.985,0.348,0.918
https://c4.staticflickr.com/1/272/19509964081_2f0fe51abb_o.jpg,Toaster,0.016,0.932,0.317,0.987
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.711817,0.7865,0.773838,0.889725
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.628513,0.668455,0.565712,0.602655
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.647839,0.856567,0.664513,0.894763
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.763966,0.854744,0.723191,0.877707
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.653229,0.730487,0.736925,0.88715
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.682845,0.803239,0.695721,0.863114
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.523298,0.603416,0.972472,0.999621
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.358316,0.568123,0.389653,0.62457
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.11189,0.920128,9.7E-5,1.0
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.11279,0.318349,0.495168,0.999989
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.288282,0.999137,5.3E-5,1.0
https://farm5.staticflickr.com/7669/17138010997_66b9019d3d_o.jpg,Toaster,0.356557,0.57203,0.384616,0.623938
https://c8.staticflickr.com/8/7472/15313317134_abd139d8d3_o.jpg,Toaster,0.064,0.936,0.176,0.944
https://farm6.staticflickr.com/2626/3708619967_b8a11d6762_o.jpg,Toaster,0.21,0.929,0.061,0.94
https://farm6.staticflickr.com/2626/3708619967_b8a11d6762_o.jpg,Toaster,0.214,0.931,0.016,0.951
https://c7.staticflickr.com/6/5193/14225770431_0bf3927012_o.jpg,Toaster,0.005,0.911,0.075,0.975
https://farm2.staticflickr.com/2182/2103599776_b4bc77d20d_o.jpg,Toaster,,,,
https://farm5.staticflickr.com/2936/14403370604_cee4eeca3c_o.jpg,Toaster,0.047,0.95,0.005,0.914
https://c1.staticflickr.com/8/7478/16083218751_3b8a936e37_o.jpg,Toaster,0.0,0.466,0.032,0.561
https://c2.staticflickr.com/4/3794/13940146834_9979ab0f2b_o.jpg,Toaster,0.246,0.776,0.072,0.972
https://c2.staticflickr.com/4/3794/13940146834_9979ab0f2b_o.jpg,Toaster,0.23,0.721,0.089,0.828
https://farm8.staticflickr.com/8034/8028328752_74193d80aa_o.jpg,Toaster,0.649,0.989,0.532,0.896
https://farm8.staticflickr.com/8034/8028328752_74193d80aa_o.jpg,Toaster,0.261,0.513,0.113,0.271
https://c2.staticflickr.com/5/4010/4642938307_af0bb9fb2d_o.jpg,Toaster,0.052,0.287,0.051,0.41
https://c2.staticflickr.com/1/379/20326842171_3fdd2d491a_o.jpg,Toaster,0.373,0.98,0.567,0.989
https://farm1.staticflickr.com/8244/8557965813_47861a0cc3_o.jpg,Toaster,0.011,0.381,0.401,0.779
https://c4.staticflickr.com/8/7291/8736292772_dbbe4fb93e_o.jpg,Toaster,,,,
https://farm8.staticflickr.com/3534/3719588367_35865b7558_o.jpg,Toaster,0.595,0.754,0.395,0.601
https://farm8.staticflickr.com/3534/3719588367_35865b7558_o.jpg,Toaster,0.026,0.315,0.24,0.997
https://farm5.staticflickr.com/6015/6009253437_067ce1a3d8_o.jpg,Toaster,0.424,0.65,0.296,0.675
https://c1.staticflickr.com/3/2938/14241836227_2be45521fd_o.jpg,Toaster,0.654,0.948,0.031,0.288
https://c8.staticflickr.com/1/26/100389242_bf9b94e27d_o.jpg,Toaster,0.357,0.914,0.174,0.905
https://c4.staticflickr.com/3/2326/2285811233_0778112c47_o.jpg,Toaster,0.47,0.996,0.008,0.972
https://farm7.staticflickr.com/3554/3322124637_8453a18e98_o.jpg,Toaster,0.047,0.942,0.475,0.957
https://c4.staticflickr.com/2/1236/5163168775_57d0bd8e02_o.jpg,Toaster,0.43,0.78,0.37,0.708
https://c3.staticflickr.com/8/7357/13769567754_bb208027cf_o.jpg,Toaster,0.039,0.741,0.251,0.815
https://c3.staticflickr.com/8/7357/13769567754_bb208027cf_o.jpg,Toaster,0.629,0.993,0.154,0.9
https://c3.staticflickr.com/8/7357/13769567754_bb208027cf_o.jpg,Toaster,0.046,0.144,0.098,0.231
https://c3.staticflickr.com/8/7357/13769567754_bb208027cf_o.jpg,Toaster,0.065,0.162,0.093,0.232
